tweet_id,text,rating_numerator,rating_denominator,name,type,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweet_count,favorite_count,created_at
739238157791694849,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13.0,10.0,,doggo,Eskimo_dog,0.503372,Siberian_husky,0.390413,malamute,0.0809011999999999,51984,104852,2016-06-04 23:31:25
738883359779196928,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,10.0,10.0,,,Labrador_retriever,0.691137,golden_retriever,0.1955579999999999,Chesapeake_Bay_retriever,0.0195849,711,2975,2016-06-04 00:01:35
738402415918125056,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",10.0,10.0,,,cocker_spaniel,0.346695,Blenheim_spaniel,0.193905,Chihuahua,0.078,733,2940,2016-06-02 16:10:29
738184450748633089,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9.0,10.0,,,Bedlington_terrier,0.289471,standard_poodle,0.1736849999999999,Great_Pyrenees,0.157081,1091,3894,2016-06-02 01:44:22
738166403467907072,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12.0,10.0,Axel,,keeshond,0.8788860000000001,Norwegian_elkhound,0.0866594,malamute,0.0212803,2991,7914,2016-06-02 00:32:39
737826014890496000,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10.0,10.0,Remy,,vizsla,0.990391,Rhodesian_ridgeback,0.00560474,Chesapeake_Bay_retriever,0.00286936,1580,4724,2016-06-01 02:00:04
737800304142471168,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10.0,10.0,Bella,,malamute,0.374682,Norwegian_elkhound,0.334853,limousine,0.0681732,3134,9028,2016-06-01 00:17:54
737678689543020544,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,11.0,10.0,,,Pembroke,0.935307,Cardigan,0.0498741999999999,Chihuahua,0.0116032,1175,4534,2016-05-31 16:14:39
737445876994609152,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13.0,10.0,,floofer,Samoyed,0.400568,Pomeranian,0.331268,Maltese_dog,0.0454261,4000,9254,2016-05-31 00:49:32
736736130620620800,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13.0,10.0,Chadrick,,schipperke,0.545502,groenendael,0.298622,Labrador_retriever,0.0309864,1528,3798,2016-05-29 01:49:16
736225175608430592,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10.0,10.0,very,,Labrador_retriever,0.399217,West_Highland_white_terrier,0.13771,cocker_spaniel,0.0620327,2507,7331,2016-05-27 15:58:54
736010884653420544,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,10.0,10.0,,,golden_retriever,0.553901,Labrador_retriever,0.119475,bluetick,0.077475,2668,7105,2016-05-27 01:47:23
735991953473572864,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11.0,10.0,Maxaroni,,cocker_spaniel,0.961643,toy_poodle,0.0115468999999999,soft-coated_wheaten_terrier,0.00490333,1028,3240,2016-05-27 00:32:10
735256018284875776,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8.0,10.0,Kellogg,doggo,Staffordshire_bullterrier,0.523191,French_bulldog,0.3511039999999999,doormat,0.0280752999999999,796,3012,2016-05-24 23:47:49
735137028879360001,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9.0,10.0,Buckley,pupper,Walker_hound,0.413535,beagle,0.233891,English_foxhound,0.164943,866,2827,2016-05-24 15:55:00
734787690684657664,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,13.0,10.0,,,golden_retriever,0.883991,chow,0.0235416,Labrador_retriever,0.0160559,5690,11340,2016-05-23 16:46:51
734776360183431168,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11.0,10.0,Livvie,,Siberian_husky,0.304902,Eskimo_dog,0.155147,malamute,0.0509424,484,2275,2016-05-23 16:01:50
733828123016450049,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10.0,10.0,Terry,,beagle,0.4723239999999999,Walker_hound,0.121779,Saint_Bernard,0.11464,707,3229,2016-05-21 01:13:53
733822306246479872,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10.0,10.0,Moose,floofer,Lhasa,0.457356,Shih-Tzu,0.371282,Tibetan_terrier,0.048359,909,3314,2016-05-21 00:50:46
733109485275860992,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",12.0,10.0,,doggo,golden_retriever,0.945523,Labrador_retriever,0.0423191,doormat,0.00395626,15285,48309,2016-05-19 01:38:16
732726085725589504,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11.0,10.0,Aldrick,,Pomeranian,0.961902,Samoyed,0.0242893,chow,0.00577178,784,3211,2016-05-18 00:14:46
732585889486888962,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp",10.0,10.0,,,Staffordshire_bullterrier,0.843359,American_Staffordshire_terrier,0.0282903,miniature_pinscher,0.0167929,705,3295,2016-05-17 14:57:41
732005617171337216,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,10.0,Larry,,English_setter,0.677408,Border_collie,0.052724,cocker_spaniel,0.0485719,4804,13407,2016-05-16 00:31:53
731285275100512256,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10.0,Solomon,,Pembroke,0.967103,Cardigan,0.0211264,Chihuahua,0.00223107,887,3138,2016-05-14 00:49:30
730573383004487680,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,10.0,Rooney,pupper,American_Staffordshire_terrier,0.810158,Labrador_retriever,0.0582049999999999,Weimaraner,0.0279295,1884,4365,2016-05-12 01:40:42
730427201120833536,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10.0,Crystal,,Eskimo_dog,0.682082,Siberian_husky,0.289288,Staffordshire_bullterrier,0.00877069,930,3134,2016-05-11 15:59:50
730211855403241472,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10.0,Ziva,,pug,0.341663,Norwegian_elkhound,0.171222,German_shepherd,0.1246869999999999,946,3418,2016-05-11 01:44:07
729463711119904772,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,10.0,Pupcasso,,German_shepherd,0.829307,Doberman,0.0225,basenji,0.0211901,2061,5223,2016-05-09 00:11:16
728986383096946689,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,10.0,Puff,,Maltese_dog,0.95207,toy_poodle,0.0272705999999999,miniature_poodle,0.00487436,728,2831,2016-05-07 16:34:32
728760639972315136,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10.0,,,Pembroke,0.939134,Cardigan,0.0543356,Chihuahua,0.00559029,1522,4197,2016-05-07 01:37:30
728751179681943552,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10.0,Flurpson,,Saint_Bernard,0.48205,collie,0.20274,borzoi,0.0379758,605,2476,2016-05-07 00:59:55
728387165835677696,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,10.0,Enchilada,,collie,0.266414,Great_Pyrenees,0.138546,keeshond,0.109014,866,3339,2016-05-06 00:53:27
728046963732717569,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,10.0,Raymond,,Newfoundland,0.255971,groenendael,0.175583,German_shepherd,0.164135,1065,3848,2016-05-05 02:21:37
728015554473250816,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,10.0,Rueben,pupper,cocker_spaniel,0.384559,golden_retriever,0.091661,sandbar,0.0817989,976,3700,2016-05-05 00:16:48
727685679342333952,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10.0,Cilantro,,Border_collie,0.462408,collie,0.214556,Eskimo_dog,0.0356036,565,2669,2016-05-04 02:26:00
727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,10.0,,doggo,Great_Pyrenees,0.457164,kuvasz,0.39171,Labrador_retriever,0.0945226,1570,5285,2016-05-03 23:42:26
727524757080539137,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,10.0,,pupper,Pomeranian,0.958834,Chihuahua,0.0240992,chow,0.00394105,1063,4017,2016-05-03 15:46:33
727314416056803329,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,10.0,,pupper,toy_poodle,0.827469,miniature_poodle,0.16076,Tibetan_terrier,0.00173075,662,3003,2016-05-03 01:50:44
727175381690781696,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10.0,Karll,,flat-coated_retriever,0.656463,Great_Dane,0.0847658,Labrador_retriever,0.0589085,1223,3512,2016-05-02 16:38:15
726887082820554753,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,10.0,Blitz,,soft-coated_wheaten_terrier,0.5159189999999999,Irish_terrier,0.162655,Chesapeake_Bay_retriever,0.125182,1351,3467,2016-05-01 21:32:40
726828223124897792,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10.0,Bloop,,miniature_pinscher,0.2553269999999999,Border_terrier,0.181279,Labrador_retriever,0.125185,904,3222,2016-05-01 17:38:46
726224900189511680,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10.0,,,standard_poodle,0.261112,cocker_spaniel,0.0947852,bucket,0.0699463999999999,1026,3985,2016-04-30 01:41:23
725842289046749185,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12.0,10.0,Colby,,toy_poodle,0.420463,miniature_poodle,0.13264,Chesapeake_Bay_retriever,0.121523,2382,6383,2016-04-29 00:21:01
725786712245440512,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10.0,Lillie,pupper,chow,0.335761,Samoyed,0.167173,kuvasz,0.145715,1227,3762,2016-04-28 20:40:11
725729321944506368,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10.0,Lola,,boxer,0.599076,bull_mastiff,0.177318,French_bulldog,0.141461,1584,4681,2016-04-28 16:52:08
724983749226668032,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10.0,Fred,,golden_retriever,0.67575,Great_Pyrenees,0.0951679,cocker_spaniel,0.0760429,1149,3370,2016-04-26 15:29:30
724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,10.0,,doggo,German_short-haired_pointer,0.835491,bluetick,0.058788,English_setter,0.0372083,560,2110,2016-04-26 01:26:53
724405726123311104,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10.0,Ashleigh,pupper,golden_retriever,0.240695,cocker_spaniel,0.202444,feather_boa,0.159348,1490,4773,2016-04-25 01:12:38
724049859469295616,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10.0,Kreggory,,Border_collie,0.581835,collie,0.344588,Shetland_sheepdog,0.0435842,1592,3877,2016-04-24 01:38:33
724046343203856385,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,10.0,Sarge,,boxer,0.8262719999999999,bull_mastiff,0.158595,Great_Dane,0.0118586,508,2402,2016-04-24 01:24:35
723912936180330496,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10.0,Sugar,,Samoyed,0.991772,Pomeranian,0.00362638,chow,0.00223183,1107,3513,2016-04-23 16:34:28
723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10.0,Ivar,,golden_retriever,0.83939,Labrador_retriever,0.0657058,hand_blower,0.012941,807,2736,2016-04-23 00:41:42
722974582966214656,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,13.215172413793104,10.49287356321839,,,Great_Dane,0.2467619999999999,Greater_Swiss_Mountain_dog,0.126131,Weimaraner,0.0852969,1410,3705,2016-04-21 02:25:47
722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10.0,Schnitzel,,Labrador_retriever,0.5309149999999999,golden_retriever,0.28823,chow,0.0448536999999999,1472,4487,2016-04-20 02:30:23
721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10.0,Panda,,Pomeranian,0.99775,Chihuahua,0.001248,Pekinese,0.000775002,1621,4149,2016-04-17 00:58:53
720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10.0,Berkeley,,Newfoundland,0.4899699999999999,groenendael,0.174497,giant_schnauzer,0.0790666999999999,554,2220,2016-04-15 00:46:48
720415127506415616,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,10.0,,,Rottweiler,0.990312,black-and-tan_coonhound,0.00249478,American_black_bear,0.00173312,1340,3716,2016-04-14 00:55:25
720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10.0,Ralphé,,Pembroke,0.873977,Cardigan,0.0433385,Eskimo_dog,0.0191970999999999,2232,5742,2016-04-13 23:15:21
720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,10.0,Charleson,,Mexican_hairless,0.451852,redbone,0.254884,Italian_greyhound,0.0948181,1004,3469,2016-04-13 01:22:10
720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,10.0,Neptune,,Samoyed,0.954517,Eskimo_dog,0.0291296,white_wolf,0.00446203,1790,4472,2016-04-13 00:17:25
719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,10.0,,doggo,golden_retriever,0.605304,cocker_spaniel,0.130948,Labrador_retriever,0.0946916,1573,4396,2016-04-12 20:50:42
719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10.0,Harnold,,malamute,0.873233,Siberian_husky,0.0764353999999999,Eskimo_dog,0.035745,1689,4565,2016-04-11 15:43:12
719339463458033665,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,10.0,Lucy,,golden_retriever,0.765778,borzoi,0.0711481,Leonberg,0.0703705,1105,3999,2016-04-11 01:41:07
719332531645071360,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,10.0,Pippa,,Dandie_Dinmont,0.224415,miniature_poodle,0.204882,Norfolk_terrier,0.0906328999999999,838,3105,2016-04-11 01:13:34
718971898235854848,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,10.0,Sadie,,golden_retriever,0.140394,Saint_Bernard,0.118769,Labrador_retriever,0.0754917,963,3141,2016-04-10 01:20:33
718939241951195136,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,10.0,Otis,,Pembroke,0.7663270000000001,Cardigan,0.222126,toilet_tissue,0.00675723,1556,4705,2016-04-09 23:10:47
718631497683582976,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,10.0,,,Pomeranian,0.993718,Pekinese,0.00361083,Persian_cat,0.000524823,7110,16959,2016-04-09 02:47:55
718613305783398402,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,10.0,Carper,,Labrador_retriever,0.58458,German_short-haired_pointer,0.340657,Chesapeake_Bay_retriever,0.0319751,423,2196,2016-04-09 01:35:37
718540630683709445,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10.0,10.0,,,Maltese_dog,0.632289,West_Highland_white_terrier,0.187055,cairn,0.0444129,911,2200,2016-04-08 20:46:50
718234618122661888,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11.0,10.0,Suki,,malamute,0.370152,Siberian_husky,0.356398,Eskimo_dog,0.271042,901,3479,2016-04-08 00:30:51
717841801130979328,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11.0,10.0,Barclay,,Brittany_spaniel,0.922876,English_springer,0.0701135,bath_towel,0.00256079,539,2227,2016-04-06 22:29:56
717537687239008257,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11.0,10.0,a,,golden_retriever,0.779356,Labrador_retriever,0.0525114,kuvasz,0.0498105,1629,5187,2016-04-06 02:21:30
717421804990701568,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9.0,10.0,Ebby,,miniature_pinscher,0.286479,Italian_greyhound,0.0841339,beagle,0.064697,742,2812,2016-04-05 18:41:02
717047459982213120,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12.0,10.0,Flávio,,golden_retriever,0.983548,Labrador_retriever,0.0121854,cocker_spaniel,0.00241203,1713,5657,2016-04-04 17:53:31
717009362452090881,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10.0,10.0,Smokey,pupper,Siberian_husky,0.506154,Eskimo_dog,0.269656,malamute,0.0606585,858,2924,2016-04-04 15:22:08
716802964044845056,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10.0,10.0,Link,,malinois,0.619577,Leonberg,0.118089,bull_mastiff,0.0665077999999999,1033,3883,2016-04-04 01:41:58
716439118184652801,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,13.215172413793104,10.49287356321839,Bluebert,,Siberian_husky,0.396495,malamute,0.317053,Eskimo_dog,0.273419,186,2150,2016-04-03 01:36:11
716285507865542656,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12.0,10.0,Stephanus,,Yorkshire_terrier,0.4304199999999999,silky_terrier,0.196769,cairn,0.0726761,951,2511,2016-04-02 15:25:47
716080869887381504,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11.0,10.0,,doggo,golden_retriever,0.638625,chow,0.254717,Tibetan_mastiff,0.0717317,1683,6108,2016-04-02 01:52:38
715928423106027520,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11.0,10.0,Bubbles,,pug,0.976685,French_bulldog,0.0196626,bull_mastiff,0.00227819,777,2871,2016-04-01 15:46:52
715733265223708672,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10.0,10.0,a,,Dandie_Dinmont,0.740229,miniature_poodle,0.0819151,toy_poodle,0.0637485,1506,4180,2016-04-01 02:51:22
715696743237730304,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10.0,10.0,Toby,,Staffordshire_bullterrier,0.427836,pug,0.221409,French_bulldog,0.132135,1148,3511,2016-04-01 00:26:15
715680795826982913,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12.0,10.0,Zeus,,golden_retriever,0.990715,Labrador_retriever,0.00222834,chow,0.00119715,1429,3900,2016-03-31 23:22:53
715342466308784130,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10.0,10.0,Oscar,,West_Highland_white_terrier,0.597111,soft-coated_wheaten_terrier,0.142993,Lakeland_terrier,0.136712,612,2730,2016-03-31 00:58:29
715220193576927233,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10.0,10.0,Nico,,Chihuahua,0.584026,Italian_greyhound,0.377077,Boston_bull,0.0174004,577,2161,2016-03-30 16:52:36
715200624753819648,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,10.0,Michelangelope,,Chihuahua,0.956787,beagle,0.00838287,Labrador_retriever,0.00834409,1660,4645,2016-03-30 15:34:51
714982300363173890,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9.0,10.0,Calbert,,Brittany_spaniel,0.944376,beagle,0.0254352999999999,Ibizan_hound,0.00996204,917,3349,2016-03-30 01:07:18
714957620017307648,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,10.0,Curtis,,Great_Pyrenees,0.2515159999999999,Samoyed,0.139346,kuvasz,0.129005,1266,3730,2016-03-29 23:29:14
714606013974974464,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12.0,10.0,,,Norfolk_terrier,0.293007,Labrador_retriever,0.256198,golden_retriever,0.129643,816,3278,2016-03-29 00:12:05
714258258790387713,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10.0,10.0,Travis,,collie,0.176758,Chesapeake_Bay_retriever,0.101834,beagle,0.101294,661,2746,2016-03-28 01:10:13
714251586676113411,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8.0,10.0,Thumas,,soft-coated_wheaten_terrier,0.751962,Bedlington_terrier,0.175652,Great_Pyrenees,0.0114524,752,2965,2016-03-28 00:43:43
714214115368108032,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,10.0,,,pug,0.533967,bloodhound,0.164826,German_shepherd,0.046524,788,2079,2016-03-27 22:14:49
714141408463036416,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,10.0,,,Labrador_retriever,0.586951,golden_retriever,0.378812,redbone,0.00360489,1254,3908,2016-03-27 17:25:54
713919462244790272,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,10.0,Kanu,,Siberian_husky,0.4632229999999999,Eskimo_dog,0.389959,malamute,0.0979627,708,2975,2016-03-27 02:43:58
713900603437621249,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,13.215172413793104,10.49287356321839,,,golden_retriever,0.371816,cocker_spaniel,0.177413,Irish_setter,0.0927252,646,2560,2016-03-27 01:29:02
713761197720473600,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,10.0,Piper,,Brittany_spaniel,0.797936,English_springer,0.0447181999999999,Welsh_springer_spaniel,0.0379107,1220,4378,2016-03-26 16:15:05
713411074226274305,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11.0,10.0,,,Great_Pyrenees,0.720337,Samoyed,0.129542,kuvasz,0.122451,1164,4013,2016-03-25 17:03:49
713177543487135744,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,10.0,Lance,,whippet,0.734244,basenji,0.025948,Great_Dane,0.0258743,2562,6507,2016-03-25 01:35:51
712717840512598017,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10.0,10.0,,,Great_Pyrenees,0.732043,kuvasz,0.121375,Irish_wolfhound,0.0495237,4451,11101,2016-03-23 19:09:09
712668654853337088,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,10.0,Sunny,,Labrador_retriever,0.829058,golden_retriever,0.0386645,Chihuahua,0.0262214,1089,3754,2016-03-23 15:53:42
712097430750289920,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10.0,10.0,,,Labrador_retriever,0.720481,whippet,0.0480318,Chesapeake_Bay_retriever,0.0450464,918,3388,2016-03-22 02:03:52
712085617388212225,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11.0,10.0,Olive,,Shih-Tzu,0.625129,Tibetan_terrier,0.126897,Lhasa,0.119663,430,2949,2016-03-22 01:16:55
711743778164514816,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11.0,10.0,Roosevelt,,Lakeland_terrier,0.4595149999999999,miniature_poodle,0.219661,standard_poodle,0.130189,893,2557,2016-03-21 02:38:34
711363825979756544,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11.0,10.0,,,Pembroke,0.7509060000000001,Cardigan,0.241152,basenji,0.00263962,1006,3255,2016-03-20 01:28:47
711008018775851008,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11.0,10.0,Chuckles,pupper,French_bulldog,0.731405,Boston_bull,0.150672,pug,0.0218109,551,2676,2016-03-19 01:54:56
710997087345876993,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12.0,10.0,Milo,,malamute,0.28126,Eskimo_dog,0.232641,Pembroke,0.091602,1245,4118,2016-03-19 01:11:29
